id,Resturant Name,Review
1089,Ali Baba Hoboken 2,"disclaimer spoiled really great mediterranean place morristown montclair obviously city trying second time make sure scientific left underwhelmed quality overall experience among thing pretty disappointing order 28 medium-rare lamb chop come well done chef indifferent said staff pretty nice 2019-09-29,5 awesome food heard great thing finally decided try food amazing came back already 3 time consistently delicious super satisfied service food recommend ordering babaganoush platter meat amazing 2019-09-14,1 lot say restaurant short n't go first turkish restaurant arabic kitchen secondly food terrible trust image totally fake awful ordered one dish got bite returned paid 30 still everything fine mean food terrible staff worse food waitress tried charged 18 tip awful food went ali baba four people paid 153 highest tip without asking told tip much paid without tip day found alibaba charged twice first 153 139 called terrible mistake told cancel transaction sure restaurant able called bank cancel transaction waiting hear bank alibaba called mistake told come restaurant went told transfer money credit card find charged 149 wanted good time restaurant regretting week please n't go 2019-09-13,5 everytime go alibaba never disappoints serving huge price reasonable service fast whether vegetarian diet crispy flavorful falafel fresh tabouleh fattoush salad baba ganoush spinach pie sooo satisfying dont look meat mood steak rib eye plate sampler 40 thief grill combination grilled chicken lamb beef khufta kabob exceeds carnivorous craving mousaka hareesa-honey cake mamoul date highly recommended finish mediterranean experience ayran turkish coffee 2019-09-13,3 ali baba decent ambience mediterranean restaurant located quick 10 minute walk stevens institute understand price marked grab big falafel sandwich 5 order falafel platter cost 12 staff extremely helpful server young engineering student njit extremely helpful spoke u school walked u menu went evening snack vegetarian option limited falafel sandwich classic mediterranean plate contains pepper lettuce tomato falafel tahini hummus generally falafel flavour fresh herb one n't fresh flavour hummus little sour sandwich pretty average 2019-09-10,4 ali baba overlooked gem hoboken grabbing bite last 10 year since moved town food delicious always great deal chicken tikka sandwich platter amazing literally get one every time go recently vegetarian platter also great staff really nice well seven valley recently opened block people love think food ali baba way better give 5 star thing missing ambiance feel like old mediterranean place bleeker street nyc dark fine enough n't grab attention invite inspire stay awhile lighter fresh coat paint new furniture aesthetic improvement modernize think right w seven valley great afternoon evening dining ali baba see post ambiance match amazing food really friendly staff think see even group friend family want night amazing mediterranean food show hoboken good guy really 2019-09-08,1 place poorly managed one waiter sunday night place food order invoked lot meat dish came awfully fast result would cooked fast kababs burnt outside still uncooked inside salty good mind charge 4 extra use card million better mediterranean place try please save pricy worth money disappointed review restaurant hoboken 2019-08-31,5 great food great owner hummus pita great love chicken tikka sandwhich 2019-08-30,4 would give place 3 5 5 star staff friendly seems like homely restaurant ordered sahara chicken falafel platter however food came way fast tasting started doubt fresh falafel tasty hummus platter sour n't taste right salad also kinda sour put lot lemon pita also chewy fresh rice sahara chicken fragrant chicken flavorful baklava amazing extensive dessert menu someone grown abu dhabi loved 2019-08-02,5 loved place get vibe middle eastern country restaurant ambiance amazing musical instrument hanging wall food menu quite diverse vegetarian meat wide verity food option lamb chop chicken tandoori vegetarian couscous end meal baklava turkish tea delicious loved staff friendly helpful 2019-07-28,5 loved food deff better many close mediterranean restaurant falafel amazingly crispy n flavorful 2019-07-28,4 got garlic chicken entree recommended enjoyed much came huge rectangular platter rice grilled onion salad salad come standard iceberg lettuce think purple lettuce red onion olive tomato respectable little block feta cheese chicken bad came sauce garlic takiti idk spelled correctly barbecue sauce star dish rice fragrant delicious bit sweet thing absolutely loved place pita bread got baba ganush came warm soft chewy pita bread good tried get pita bread could n't finish accidentally dropped price satisfactory think bit expensive middle eastern turkish food 4 5 delicious food bit pricey 2019-07-27,5 coming restaurent past thirty year amazing attentive owner operator every need time took two grand daughter wife dinner ordered various dish wife ordered ripeye steak grand daughter ordered lamb chop buffalo wing food exellent always staff attentive every request sauce please make medium well done like arab like way hope keep coming back thirty year"
1100,Ali Baba Hoboken 2,oh falafel recently found great love mediterranean food day knew needed fix found ali baba little unsure arrived proved wrong service great patient kind best falafel lemon chicken ever portion huge way especially lunch special lunch special price portion ca n't beat back try entree eye
1104,Ali Baba Hoboken 2,came ali baba family dinner owner kind u ended trying hummus chicken kebab mixed rice n't huge fan mom loved woody flavor chicken seasoned well also good amount hummus little bit grainy texture also nutty like hummus really matter preference overall would recommend like middle eastern flavor
1106,Ali Baba Hoboken 2,best restaurant hoboken enjoyed pleasant visit wonderfully pleasant host ibrahim run place food absolutely delicious ordered tandoori chicken rice amazing followed delicious dessert n't miss
1114,Ali Baba Hoboken 2,extra ordinary food stellar customer service owner ibrahim extremely sweet man make sure everyone leaf restaurant satisfied anf happy ordered 40 thief platter come side hummus babaganoush priced appropriately 30 also ordered chicken tikka platter generous food portion affordable highly recommend p ibrahim union city girl
1116,Ali Baba Hoboken 2,went ali baba today birthday lunch everything good gave u hummus falafel start house really good everyone enjoyed meal consisted 40 thief mixed grill kofta chicken kabob ended meal homemade baklava delish definitely return
1123,Ali Baba Hoboken 2,top 5 restaurant hoboken resident little 3 year food delicious affordable portion large byo went gf night immediately served warm pita fresh hummus included dinner house gf got falafel sandwich got chicken tikka entree side falafel entire bill 27 waitress friendly helpful owner stopped table chatted u gave u free turkish coffee try around great restaurant middle eastern food would definitely recommend
1127,Ali Baba Hoboken 2,went lunch renovation wish home day could go lunch special thinking sandwich falafel tikka opted rice platter rice raisin cardamom really nice touch go legendary kofta chicken tikka living hoboken 16 year honestly say ali baba one main reason stay local
1128,Ali Baba Hoboken 2,world exceeded expectation definitely going come back chicken perfectly cooked falafel best falafel lot food delicious amazing service sweet great value great price
1138,Ali Baba Hoboken 2,absolute go favorite restaurant hoboken favorite menu item chicken tikka sandwich yogurt sauce never ordered dish n't like probably get dinner lunch week owner staff friendly nice like second family point around place great missed
1143,Ali Baba Hoboken 2,coming back city huge craving authentic middle eastern food way home decided quick research sitting traffic wife research came across ali baba restaurant little know place staple hoboken area last 36years best known falafel decided pop give try man amazing quickly greeted sweetest waitress jackie owner abe honestly felt like regular moment sat place authentic warm middle eastern feel experience place hard come often something like food something n't quite turn placed order falafel hummus mixed dish consisted chicken beef skewer bed rice salad piece kufta authentic delicious middle eastern food ever tried hand wife ate explode portion generous literally take rest food home ate next day tasted picked definitely worth experience would honestly recommend checking place like rare take advantage still around know
1145,Ali Baba Hoboken 2,absolutely delicious food there nothing wouldnt recommend personally love fresh fried falafel hummus shawarma sandwich rice dish fantastic salad dessert def check
1149,Ali Baba Hoboken 2,great lunch dinner spot uptown hoboken establishment ran owner chef came weekday lunch parking easy restaurant packed server really nice welcoming ordered speeha pie spinach pie speeha bit dry spinach pie great warm fluffy ordered gyro beef lamb kebab spicy chicken tikka falafel falafel super moist oily hummus inside yum spicy chicken tikka one fresh cucumber tomato tzatiki one hot sauce red pepper oil made bit hot taste lamb beef one pretty good well disappointment ordered heard lunch special mentioned u included sandwich ordered think said something nevertheless back
1152,Ali Baba Hoboken 2,thinking getting indian food n't got chicken tandoori falafal delivered exited untill opened box looked like cheap halal cart time square tasted like favorite food tandoori chicken spicy chicken didnt even tandoor sauce aka thing make chicken tandoori chicken tandoori top plian yellow rice know doesnt sound like big deal indian food yellow rice corrilation falafel okay pita literally premade came bag
1156,Ali Baba Hoboken 2,friend came dinner overall food service pretty good waiter nice inside small cozy start liked came pita v cold surprised served butter middle eastern restaurant serve yogurt sauce tahini ordered 40 thief platter 2 enough u entree came baba ganouj hummus appetizer baba ganouj good smoky flavor love hummus decent nice enough fulfill request substituting chicken cube beef gyro additional lamb kabob kofta however meal came bit disappointed n't really add much 3 kofta total lamb cube small nonetheless flavorful overcooked also came plate yellow rice told bulgur wheat surprisingly middle eastern restaurant could charge 2 couscous also came small portion salad pretty good price 28 meal
1168,Ali Baba Hoboken 2,food took mixed grill meat tasty n't know seasoning something else salty somewhat dry beef portion n't much flavor chicken decent delivery super fast
1170,Ali Baba Hoboken 2,tried 40 thief tabouli hummus baba ghanoush mediterranean salad ok chicken n't fully cooked preferred gyro lamb service slow busy restaurant waiter seemed confused order mint lemonade mixed sugar water
1171,Ali Baba Hoboken 2,ambience decor good food compared place ok better food tried chicken tandoori rice price expensive side okayish place dessert especially small baklava excellent small le without buy owner friendly amicable
1174,Ali Baba Hoboken 2,husband always pas restaurant rainy night decided give shot get delivery glad ordered spinach pie appetizerhummus appetizer chicken tikka plattergyro sandwich absolute favorite item hummus incredible hand best long time sure best hoboken outstanding absolute much favorite spinach pie appetizer expecting true greek spinach pie maybe different version got basically pita spinach stuck inside chicken tikka gyro good well restaurant give extra yogurt sauce always appreciated good food overall
1182,Ali Baba Hoboken 2,great place wife went first time hooked grilled chicken sandwich cucumber sauce hummus great
1183,Ali Baba Hoboken 2,excellent food service liked falafel kebab chicken tandoori hummus grape leaf definitely come back
1200,Ali Baba Hoboken 2,really wanted love place continues surprisingly difficult find good mediterranean food hoboken people work incredibly attentive sweet feel like guest home decor could probably use update take large take-out delivery following far food go highlight meal definitely chicken sahara chicken juicy deliciously seasoned otherwise item ordered rather bland salad rice humus reasonably priced meal n't overly disappointing
1202,Ali Baba Hoboken 2,small middle eastern restaurant pack punch amazing grilled chicken platter rice salad pita bread staff maybe owner wife hospitable great energy great atmosphere fun upbeat music tasty back
1229,Ali Baba Hoboken 2,n't let quiet nature place deceive pretty busy takeout order due awesomeness food ordered vegetarian plate along chicken tandoori treated mouthwatering barrage flavor went school town get back often certainly make regular stop one truly favorite mediterranean place reasonable price
1231,Ali Baba Hoboken 2,going place since kid chicken kababs felt good home long time still frying falafel basic stove 80 love owner awesome people around u r mood mom pop experience middle eastern food def recommend check food
1239,Ali Baba Hoboken 2,recently used ali baba lunch catering order pick delivery service incredible able help craft menu seven people prepared 11:30 helped set menu night called morning 11:15 let know would ready minute also followed make sure everything liking thanks much service 5 starwe ordered salmon grilled vegetable chicken kebab shrimp rice greek salad also couscous rice yogurt dipping sauce red pepper spicy sauce chicken ton pita customer impressed taste selection food flavorful healthy food 5 star would certainly recommend restaurant anyone looking mediterranean-style middle eastern food order
1244,Ali Baba Hoboken 2,walked decided stop monday night place virtually empty attentive service menu expansive quite unique dish unfortunately n't feeling adventurous night ended ordering lamb kabob sandwich cucumber yogurt sauce shared side falafel come tahini sauce lamb kabob sandwich 9 50 waitress told difference sandwich open face sandwich latter come meat lamb cooked well tender pita bread warm fluffy qualm came red bell pepper fan listed ingredient list also requested side hot sauce spicy chili oil personally love spicy chili oil n't taste like something normally paired type cuisine falafel side order 4 come 6 small falafel ball perfectly fried subtle crunch point though imagine difficult mess falafel friend ordered vegetable skewer 11 50 ended plate grilled sauteed vegetable drowned bbq sauce said definitely n't go well expected light healthy dish knowledge mediterranean middle eastern food n't go far past standard falafel hummus mamouns would say ali baba seem authentic place overall probably okay place stop primarily option offer
1245,Ali Baba Hoboken 2,eating ali baba 15 year portion abundant choice varied staff super-friendly attentive taste flavor excellent representation cuisine ibby chicken soup elixir good health running nyc marathon first thing requested two order soup help recovery fabulous
1251,Ali Baba Hoboken 2,order chicken tika masala side falafel greatly disappointed see n't come back often restaurant empty owner need wake realize need change chicken dry bland covered ton dry chili pepper falafel ok small six small size falafel size dime could n't spare normal size price paid wished could remember return place left hungry food edible could n't even eat rice hard seasoned ton dry chili pepper place doomed n't yet gone business support local business one
1254,Ali Baba Hoboken 2,generally food really good love sauce side platter tasty ordered chicken tikka platter fasting hungry tasted good price however bit high place decent snd dim lighting manager really nice waitress top job overall good experience might go soon cause pricing
1255,Ali Baba Hoboken 2,love place best hummus ever try chicken tikka rice platter delicious spicy also delicious veggie salad come open sandwich abe amazing
1258,Ali Baba Hoboken 2,weekend friend bday dinner friend eaten love place small intimate restaurant good food byob although many review praised restaurant would give three star review table reserved friend name surprise birthday party fault got hour late staff generous enough hold table u waitress good sport patient taking 10 people order fiance ordered chicken smothered platter loved portion good size sharing suggested ca n't say food best good chicken tasted dish tasted different know tell real chicken packaged chicken get supermarket felt like tasting sauce chicken smothered delicious along onion flavoring rice side disappointment difference texture came platter complain nearing end night restaurant close group last leave restaurant staff kick u waited patiently u leave could n't blame vacuuming nearing 1130pm took two star chicken platter rest food amazing would recommend others try restaurant keeping mind time restaurant close although chicken felt different would recommend chicken smothered platter sauce chicken drenched
1262,Ali Baba Hoboken 2,eating ali baba 5 year best middle eastern restaurant hoboken food always fresh price reasonable great choice vegetarian wife great lunch special 3 falafel also added really great special including highest quality shawarma ever favorite dish fatoosh salad falafel chicken kabob shawarma special sometimes
1271,Ali Baba Hoboken 2,great family owed run business best falafel ever hummus always freshly made brand soda black cherry favorite fan spice go chicken tika made home made hot sauce eaten whole life never disappointed must try
1272,Ali Baba Hoboken 2,3 5 run mill middle eastern place n't get wrong liked place staff friendly attentive food n't n't world good staple place falafel fix healthy grilled chicken pita etc pretty empty noon sat spacious restaurant good size small group menu offer quite lot grilled meat veg platter ordered ony veg platter babaganoush yummy hummus falafel small homemade grape leaf aromatic wild rice yummy lot salad olive pickle hot pepper really lot food 13 dad grilled chicken tikka open face sandwich yogurt sauce came pickle salad chicken tikka nice smoky flavor still tender mom sahara chicken whole grilled chicken breast really fresh grilled veggie zucchini mostly 12 range thing mom said chicken tasted charcoal-y need really like charred taste one thing note portion huge come hungry like said good homey middle eastern nothing run home nothing complex id def eat though expect crave kebab like
1275,Ali Baba Hoboken 2,horrible meat smelt funny service average food expected rice mushy presentation disappointing ordered platter everything thrown one plate chicken lamb beef gyro piled top pick thru figure disappointing husband ca n't get enough kebab norm left half meal could n't stand strange smell
1286,Ali Baba Hoboken 2,n't eat indian food often choose ali baba eaten time never disappointed always start naan bread typically someone table order chicken tikkamassala menu choice go anywhere prefer lamb also goat item price affordable get lot food serving bad especially within walking distance
1299,Ali Baba Hoboken 2,place twice huge middle eastern food aficionado time got dish accident actually chicken sandwich yes n't scream middle eastern actually really tasty 6 7 buck pretty big filling hot sauce optional really tangy point ca n't taste food time also little bit girlfriend food think gyro ca n't remember also pretty tasty server pretty friendly downside automatically charge tip sobe like could done without price pretty fair meal 10 thing go back try different sandwich soon solid 3 star place
1350,Amandas Restaurant Hoboken 2,food delicious recommend chicken ravioli sauce well balanced cooked perfection mussel another recommended choice appetizer go well wine perfect balance compliment friendly staff owner
1357,Amandas Restaurant Hoboken 2,really enjoy meal amanda recent quality bit husband longer chicken parm seemed switched low quality chicken instead try eggplant parm get order kenna really good cocktail bar always good especially manhattan
1371,Amandas Restaurant Hoboken 2,ordered chicken cutlet napolitano meat felt stale reheated 25 dint anything compensate meal uneaten
1375,Amandas Restaurant Hoboken 2,location environment excellent inside outside great service food also great roasted chicken breast favorite look forward trying beef next mussel empanadas also good
1408,Amandas Restaurant Hoboken 2,went sunday dinner ambience good special occasion flat bread lemon truffle potato chip appetizer main course heritage chicken chestnut agnolotti pasta portion small food tasty overall
1469,Amandas Restaurant Hoboken 2,guess every decent restaurant day recent sunday waiter n't want kitchen could n't keep meal warm white wine cool sorbet unmelted chicken fine though though dining companion trout ravioli
1506,Amandas Restaurant Hoboken 2,always walked past place wondering great since heard much prefix meal thought fantastic remember correctly appetizer entree dessert 40 steak dish cooked perfectly mother father chicken dish angus sirloin dish loved welcome received staff extremely friendly definitely family vibe waiter acquainted selection extremely helpful would definitely recommend
1531,Amandas Restaurant Hoboken 2,excellent ambiance service mediocre food mussel average chicken gnocchi dry probably worth hype price tag
1536,Amandas Restaurant Hoboken 2,free bread butter awesome service bread basket crab cake benedict salmon spinach benedict chicken croissant sandwich could ask honestly good
1544,Amandas Restaurant Hoboken 2,second time visiting great experience service outstanding perfect food outstanding starting carrot soup girlfriend beef tartar main honey ginger glazed pork chop potato puree broccoli rabe really delicious pork tender piece chicken girlfriend sirloin steak cooked perfectly extremely flavorful
